CycID	BH.Q	ADJ.P	PER	LAG	AMP
USP9X	1	0.558904371091871	20	2	1.22407254891204
USP9Y	1	1	0	0	0
USPL1	1	1	24	12	0.479743666763825
UST	1	1	28	0	0.581153385787694
UTF1	1	1	24	10	0.0109860352165829
UTP11L	1	1	20	8	1.16241283759257
UTP14A	1	1	24	10	0.290362793092538
UTP14B	1	0.15763918951419	24	22	0.753196001184287
UTP15	1	1	24	10	0.416372757033887
UTP18	1	1	20	8	0.472686741087584
UTP20	1	0.805264174482925	24	18	0.182051711884289
UTP23	1	1	20	8	0.169302576619495
UTP3	1	1	28	8	1.1754236023664
UTP6	1	0.377646329365079	24	20	0.258907147931454
UTRN	1	0.805264174482925	28	16	0.239511208923508
UTS2	1	0.558904371091871	28	18	0.0441134222297477
UTS2B	1	1	28	16	0.0469357859138452
UTS2R	1	1	20	10	0.0869911046486938
UTY	1	0.558904371091871	28	14	0.103962374503952
UVRAG	1	1	28	6	0.297730845752502
UVSSA	1	1	28	20	0.113444676439664
UXS1	1	0.805264174482925	28	14	1.22561050616111
UXT	1	1	24	10	0.38157249679779
V1RA8	1	1	0	0	0
V1RD18	1	1	0	0	0
V1RD19	1	1	0	0	0
VAC14	1	1	20	4	0.531228111502018
VAMP1	1	1	28	8	6.84850595248702
VAMP2	1	1	20	10	20.6673170005204
VAMP3	1	0.0324589646464646	20	12	1.19706106987071
VAMP4	1	0.377646329365079	28	10	2.69796592361727
VAMP5	1	0.558904371091871	28	2	0.29920162785737
VAMP7	1	1	0	0	0
VAMP8	1	1	28	0	2.61279491182335
VANGL1	1	0.15763918951419	24	14	0.239189475338068
VANGL2	1	0.0968455387205387	28	8	1.18254770318685
VAPA	1	0.558904371091871	28	6	3.29071586061641
VAPB	1	0.805264174482925	20	2	0.803909699530986
VARS	1	1	20	8	0.595737463149667
VARS2	1	0.805264174482925	28	18	0.427483172333281
VASH1	1	1	20	2	0.335911076402669
VASH2	1	0.558904371091871	28	6	0.129709900173907
VASN	1	0.15763918951419	28	8	0.526225331025123
VASP	1	1	28	0	0.431992745830298
VAT1	1	1	20	6	9.18213510709792
VAT1L	1	1	28	10	4.91396786517779
VAULTRC5	1	1	20	12	0.128433925987256
VAV1	1	1	20	0	0.0764382430462658
VAV2	1	0.377646329365079	28	20	0.139738442098086
VAV3	1	1	28	20	0.220749898251675
VAX1	1	1	28	2	1.2050443054303
VAX2	1	1	24	0	0.0141122250068868
VAX2OS	1	0.96845441017316	28	16	0.0111103092333765
VBP1	0.986246877454297	0.0175406595719096	20	10	5.86834988774528
VCAM1	1	1	28	12	1.28981933742676
VCAN	1	0.15763918951419	28	8	0.195066012192027
VCL	1	1	28	20	0.408304668660549
VCP	1	1	28	0	5.38355747856378
VCPIP1	1	0.805264174482925	28	10	0.545082101112414
VCPKMT	1	0.805264174482925	28	4	0.437087450188746
VDAC1	1	1	20	10	12.7972185259141
VDAC2	1	0.377646329365079	24	10	7.7058729246757
VDAC3	1	1	28	6	7.13205577174281
VDR	1	1	28	22	0.0461080643934578
VEGFA	1	0.247873827561328	28	24	1.52788097744883
VEGFB	1	0.247873827561328	20	10	6.18428519757943
VEGFC	1	0.805264174482925	20	12	0.129605601923682
VEPH1	1	1	28	8	0.0139892237822994
VEZF1	0.828231080489939	0.00193362193362193	28	16	0.246833299642694
VEZT	1	1	28	20	0.389681243811048
VGF	1	1	20	6	8.92036417670266
VGLL1	1	1	0	0	0
VGLL2	1	0.682084272787398	28	18	0.0272759369774899
VGLL3	1	1	20	0	0.0641543840434932
VGLL4	1	1	28	18	0.723889960638011
VHL	1	1	28	22	1.163561886112
VIL1	1	1	20	14	0.0585498556958085
VILL	1	0.377646329365079	24	6	0.278851625024907
VIM	1	1	28	18	3.80098179159017
VIMP	1	0.0572696458633959	20	12	1.72739115576062
VIP	1	1	28	8	4.17569888814436
VIPAS39	1	1	28	12	1.4700573204173
VIPR1	1	1	28	22	0.194538156979871
VIPR2	1	1	28	26	0.317766716397423
VIT	1	1	24	0	0.702524729244459
VKORC1	1	0.15763918951419	24	6	3.18769040259755
VKORC1L1	1	0.0324589646464646	28	8	1.28986883490144
VLDLR	1	1	20	0	0.465445967648234
VMA21	1	0.0324589646464646	24	12	1.964501737162
VMAC	1	0.558904371091871	24	8	0.600710191588361
VMN1R-PS103	1	1	0	0	0
VMN1R-PS79	1	1	0	0	0
VMN1R1	1	1	0	0	0
VMN1R10	1	1	0	0	0
VMN1R100	1	1	0	0	0
VMN1R101	1	1	0	0	0
VMN1R103	1	1	0	0	0
VMN1R104	1	1	0	0	0
VMN1R107	1	1	0	0	0
VMN1R11	1	1	0	0	0
VMN1R111	1	1	0	0	0
VMN1R112	1	1	0	0	0
VMN1R113	1	1	0	0	0
VMN1R114	1	1	0	0	0
VMN1R115	1	1	0	0	0
VMN1R116	1	1	0	0	0
VMN1R117	1	1	0	0	0
VMN1R118	1	1	0	0	0
VMN1R119	1	1	0	0	0
VMN1R12	1	1	0	0	0
VMN1R120	1	1	0	0	0
VMN1R121	1	1	0	0	0
VMN1R122	1	1	0	0	0
VMN1R123	1	1	0	0	0
VMN1R124	1	1	0	0	0
VMN1R125	1	1	0	0	0
VMN1R126	1	1	0	0	0
VMN1R127	1	1	0	0	0
VMN1R128	1	1	0	0	0
VMN1R129	1	1	0	0	0
VMN1R13	1	1	0	0	0
VMN1R131	1	1	0	0	0
VMN1R132	1	1	0	0	0
VMN1R135	1	1	0	0	0
VMN1R137	1	1	0	0	0
VMN1R138	1	1	0	0	0
VMN1R139	1	1	0	0	0
VMN1R14	1	1	0	0	0
VMN1R148	1	1	0	0	0
VMN1R15	1	1	0	0	0
VMN1R151	1	1	0	0	0
VMN1R152	1	1	0	0	0
VMN1R155	1	1	0	0	0
VMN1R157	1	1	0	0	0
VMN1R158	1	1	0	0	0
VMN1R159	1	1	0	0	0
VMN1R16	1	1	0	0	0
VMN1R160	1	1	0	0	0
VMN1R165	1	1	0	0	0
VMN1R166	1	1	0	0	0
VMN1R167	1	1	0	0	0
VMN1R168	1	1	0	0	0
VMN1R169	1	1	0	0	0
VMN1R17	1	1	0	0	0
VMN1R170	1	1	0	0	0
VMN1R171	1	1	0	0	0
VMN1R172	1	1	0	0	0
VMN1R173	1	1	0	0	0
VMN1R174	1	1	0	0	0
VMN1R175	1	1	0	0	0
VMN1R176	1	1	0	0	0
VMN1R177	1	1	0	0	0
VMN1R178	1	1	0	0	0
VMN1R179	1	1	0	0	0
VMN1R18	1	1	0	0	0
VMN1R180	1	1	0	0	0
VMN1R181	1	1	0	0	0
VMN1R183	1	1	0	0	0
VMN1R184	1	1	0	0	0
VMN1R185	1	1	0	0	0
VMN1R186	1	1	0	0	0
VMN1R187	1	1	0	0	0
VMN1R188	1	1	0	0	0
VMN1R189	1	1	0	0	0
VMN1R19	1	1	0	0	0
VMN1R191	1	1	0	0	0
VMN1R192	1	1	0	0	0
VMN1R193	1	1	0	0	0
VMN1R194	1	1	0	0	0
VMN1R195	1	1	0	0	0
VMN1R196	1	1	0	0	0
VMN1R197	1	1	0	0	0
VMN1R198	1	1	0	0	0
VMN1R199	1	1	0	0	0
VMN1R2	1	1	0	0	0
VMN1R20	1	1	0	0	0
VMN1R200	1	0.377646329365079	20	0	0.00968559513530274
VMN1R201	1	1	0	0	0
VMN1R202	1	1	0	0	0
VMN1R203	1	1	0	0	0
VMN1R204	1	1	0	0	0
VMN1R205	1	1	0	0	0
VMN1R206	1	1	28	22	0.0442336657378885
VMN1R207-PS	1	1	0	0	0
VMN1R208	1	1	0	0	0
VMN1R209	1	1	0	0	0
VMN1R21	1	1	0	0	0
VMN1R210	1	1	0	0	0
VMN1R211	1	1	0	0	0
VMN1R212	1	1	0	0	0
VMN1R213	1	1	0	0	0
VMN1R214	1	1	0	0	0
VMN1R215	1	1	0	0	0
VMN1R216	1	1	0	0	0
VMN1R217	1	1	0	0	0
VMN1R218	1	1	0	0	0
VMN1R219	1	1	0	0	0
VMN1R22	1	1	0	0	0
VMN1R220	1	1	0	0	0
VMN1R221	1	1	0	0	0
VMN1R222	1	1	0	0	0
VMN1R223	1	1	0	0	0
VMN1R224	1	1	0	0	0
VMN1R225	1	1	0	0	0
VMN1R226	1	1	0	0	0
VMN1R227	1	1	0	0	0
VMN1R228	1	1	0	0	0
VMN1R229	1	1	0	0	0
VMN1R23	1	1	0	0	0
VMN1R230	1	1	0	0	0
VMN1R231	1	1	0	0	0
VMN1R232	1	1	0	0	0
VMN1R233	1	1	0	0	0
VMN1R234	1	1	0	0	0
VMN1R235	1	1	0	0	0
VMN1R236	1	1	0	0	0
VMN1R237	1	1	0	0	0
VMN1R238	1	1	0	0	0
VMN1R24	1	1	0	0	0
VMN1R25	1	1	0	0	0
VMN1R26	1	1	0	0	0
VMN1R27	1	1	0	0	0
VMN1R28	1	1	0	0	0
VMN1R29	1	1	0	0	0
VMN1R3	1	1	0	0	0
VMN1R30	1	1	0	0	0
VMN1R31	1	1	0	0	0
VMN1R32	1	1	24	22	0.00525537316127028
VMN1R33	1	1	0	0	0
VMN1R34	1	1	0	0	0
VMN1R35	1	1	0	0	0
VMN1R36	1	1	0	0	0
VMN1R37	1	1	0	0	0
VMN1R38	1	1	0	0	0
VMN1R39	1	1	0	0	0
VMN1R4	1	1	28	8	0.0229093051162895
VMN1R40	1	1	0	0	0
VMN1R41	1	1	0	0	0
VMN1R42	1	1	0	0	0
VMN1R43	1	1	0	0	0
VMN1R44	1	1	0	0	0
VMN1R45	1	1	28	12	0.00497108441542814
VMN1R46	1	1	0	0	0
VMN1R47	1	1	0	0	0
VMN1R48	1	1	0	0	0
VMN1R49	1	1	0	0	0
VMN1R5	1	1	0	0	0
VMN1R50	1	1	0	0	0
VMN1R51	1	1	28	4	0.00702342649248303
VMN1R52	1	1	0	0	0
VMN1R53	1	1	0	0	0
VMN1R54	1	1	0	0	0
VMN1R55	1	1	0	0	0
VMN1R56	1	1	0	0	0
VMN1R57	1	1	0	0	0
VMN1R58	1	1	28	26	0.201116194588554
VMN1R59	1	1	0	0	0
VMN1R6	1	1	0	0	0
VMN1R60	1	1	0	0	0
VMN1R61	1	1	0	0	0
VMN1R62	1	1	0	0	0
VMN1R63	1	1	0	0	0
VMN1R64	1	1	0	0	0
VMN1R65	1	1	20	14	0.0057956593106393
VMN1R66	1	1	0	0	0
VMN1R67	1	1	0	0	0
VMN1R68	1	1	0	0	0
VMN1R69	1	1	0	0	0
VMN1R7	1	1	0	0	0
VMN1R70	1	1	0	0	0
VMN1R71	1	1	0	0	0
VMN1R72	1	1	0	0	0
VMN1R73	1	1	0	0	0
VMN1R74	1	1	0	0	0
VMN1R75	1	1	0	0	0
VMN1R76	1	1	0	0	0
VMN1R77	1	1	0	0	0
VMN1R78	1	1	0	0	0
VMN1R79	1	1	0	0	0
VMN1R8	1	1	0	0	0
VMN1R80	1	1	0	0	0
VMN1R81	1	1	0	0	0
VMN1R82	1	1	0	0	0
VMN1R83	1	1	0	0	0
VMN1R84	1	1	0	0	0
VMN1R85	1	1	0	0	0
VMN1R86	1	1	0	0	0
VMN1R87	1	1	0	0	0
VMN1R88	1	1	0	0	0
VMN1R89	1	1	0	0	0
VMN1R9	1	1	0	0	0
VMN1R90	1	0.805264174482925	24	10	0.0478013022916871
VMN1R91	1	1	0	0	0
VMN1R94	1	1	0	0	0
VMN1R95	1	1	0	0	0
VMN2R-PS11	1	1	20	18	0.00445579095524016
VMN2R-PS129	1	0.558904371091871	20	0	0.0693664681276191
VMN2R-PS159	1	1	0	0	0
VMN2R-PS54	1	1	28	10	0.00576237579444885
VMN2R-PS60	1	1	0	0	0
VMN2R1	1	0.558904371091871	28	6	0.0520847783954199
VMN2R10	1	1	0	0	0
VMN2R100	1	1	0	0	0
VMN2R101	1	1	0	0	0
VMN2R102	1	1	0	0	0
VMN2R103	1	1	0	0	0
VMN2R104	1	1	0	0	0
VMN2R105	1	1	0	0	0
VMN2R106	1	1	0	0	0
VMN2R107	1	1	0	0	0
VMN2R108	1	1	0	0	0
VMN2R109	1	1	0	0	0
VMN2R11	1	1	20	16	0.00121319017554957
VMN2R110	1	1	0	0	0
VMN2R111	1	1	0	0	0
VMN2R112	1	1	0	0	0
VMN2R113	1	1	0	0	0
VMN2R114	1	1	0	0	0
VMN2R115	1	1	0	0	0
VMN2R116	1	1	0	0	0
VMN2R117	1	1	0	0	0
VMN2R118	1	1	28	16	0.00634712481821888
VMN2R12	1	1	0	0	0
VMN2R120	1	1	0	0	0
VMN2R121	1	1	0	0	0
VMN2R122	1	1	0	0	0
VMN2R123	1	1	0	0	0
VMN2R124	1	1	0	0	0
VMN2R13	1	1	0	0	0
VMN2R14	1	1	24	6	0.000423850411244935
VMN2R15	1	0.805264174482925	28	4	0.0105479454425318
VMN2R16	1	1	0	0	0
VMN2R17	1	1	0	0	0
VMN2R18	1	1	0	0	0
VMN2R19	1	1	0	0	0
VMN2R2	1	1	28	16	0.00906873639259903
VMN2R20	1	1	0	0	0
VMN2R21	1	1	0	0	0
VMN2R22	1	1	0	0	0
VMN2R23	1	1	0	0	0
VMN2R24	1	1	0	0	0
VMN2R25	1	1	0	0	0
VMN2R26	1	1	0	0	0
VMN2R27	1	1	0	0	0
VMN2R28	1	1	20	0	0.00553754412230277
VMN2R29	1	0.377646329365079	24	0	0.358467782722521
VMN2R3	1	1	24	0	0.00156737996224591
VMN2R30	1	0.377646329365079	20	4	0.00622546709651573
VMN2R31	0.828231080489939	0.00432043650793651	20	2	0.00782623664096927
VMN2R32	1	0.247873827561328	24	22	0.00129534537692173
VMN2R33	1	1	20	0	0.00402950456113404
VMN2R34	1	1	28	24	0.00503675165442998
VMN2R35	1	1	20	16	0.00248710668146744
VMN2R36	1	1	28	24	0.00210786763704757
VMN2R37	1	1	24	6	0.003722096959081
VMN2R38	1	0.0572696458633959	20	0	0.00386012420276861
VMN2R39	1	1	20	18	0.00151352670979075
VMN2R4	1	0.805264174482925	28	8	0.00358759287493064
VMN2R40	1	0.202756508537759	28	0	0.00248237613710131
VMN2R41	1	0.682084272787398	28	0	0.00248237613710131
VMN2R42	1	1	24	0	0.000719871119247137
VMN2R43	1	1	28	22	0.00136410797585822
VMN2R44	1	1	28	24	0.00250494168225592
VMN2R45	1	1	28	20	0.0032210976624747
VMN2R46	1	1	20	0	0.0216148400873104
VMN2R47	1	0.558904371091871	20	4	0.00374143632954645
VMN2R48	1	0.0770575922919673	28	0	0.00291173137463778
VMN2R49	1	0.247873827561328	24	22	0.00129534537692173
VMN2R5	1	0.805264174482925	20	12	0.00639216044911265
VMN2R50	1	1	0	0	0
VMN2R51	1	0.127242364117364	28	0	0.00217592312920287
VMN2R52	1	1	0	0	0
VMN2R53	1	1	24	0	0.00217386544846961
VMN2R54	1	0.15763918951419	20	8	0.00677014437899592
VMN2R55	1	0.377646329365079	20	6	0.00673343846598452
VMN2R56	1	1	20	0	0.00225662522613969
VMN2R57	1	1	20	0	0.0581694322475302
VMN2R58	1	1	0	0	0
VMN2R59	1	1	0	0	0
VMN2R6	1	1	28	10	0.00181163585767118
VMN2R60	1	1	0	0	0
VMN2R61	1	1	0	0	0
VMN2R62	1	1	20	12	0.00296096014874399
VMN2R63	1	1	20	10	0.00504643724956528
VMN2R65	1	1	0	0	0
VMN2R66	1	1	0	0	0
VMN2R67	1	1	0	0	0
VMN2R68	1	1	0	0	0
VMN2R69	1	1	0	0	0
VMN2R7	1	1	28	10	0.00181163585767118
VMN2R70	1	1	0	0	0
VMN2R71	1	1	0	0	0
VMN2R72	1	1	0	0	0
VMN2R73	1	1	0	0	0
VMN2R74	1	1	0	0	0
VMN2R75	1	1	0	0	0
VMN2R76	1	1	0	0	0
VMN2R77	1	1	0	0	0
VMN2R78	1	1	0	0	0
VMN2R79	1	1	0	0	0
VMN2R8	1	1	0	0	0
VMN2R80	1	1	0	0	0
VMN2R81	1	1	0	0	0
VMN2R82	1	1	0	0	0
VMN2R83	1	1	0	0	0
VMN2R84	1	1	20	10	0.0370668910231894
VMN2R85	1	1	24	10	0.0149479898669102
VMN2R86	1	1	20	16	0.0192743166415829
VMN2R87	1	1	28	4	0.0431437667007066
VMN2R88	1	1	0	0	0
VMN2R89	1	1	0	0	0
VMN2R9	1	0.558904371091871	20	0	0.00212930357911924
VMN2R90	1	1	0	0	0
VMN2R91	1	1	0	0	0
VMN2R92	1	1	0	0	0
VMN2R93	1	1	0	0	0
VMN2R94	1	1	0	0	0
VMN2R95	1	1	0	0	0
VMN2R96	1	1	0	0	0
VMN2R97	1	1	0	0	0
VMN2R98	1	1	0	0	0
VMN2R99	1	1	0	0	0
VMO1	1	1	28	2	0.200654913479847
VMP1	1	0.0968455387205387	24	12	2.30587521344933
VNN1	1	1	28	6	0.0313817525024496
VNN3	1	1	28	0	0.0545529699704906
VOPP1	1	1	20	6	0.543128718629385
VPRBP	1	0.247873827561328	24	18	0.454284287107203
VPREB1	1	1	20	0	0.0518430185869322
VPREB2	1	1	24	0	0.0133426453415824
VPREB3	1	1	28	20	0.0702298455074479
VPS11	1	0.558904371091871	28	8	1.40689500718781
VPS13A	1	0.247873827561328	24	20	0.694041215637173
VPS13B	1	1	20	0	0.608154258227302
VPS13C	1	0.377646329365079	24	20	0.852026548223778
VPS13D	1	0.805264174482925	24	20	0.736856531238018
VPS16	1	1	28	8	0.600775598965622
VPS18	1	1	20	14	0.583150962444547
VPS25	1	0.377646329365079	24	8	2.7554890602668
VPS26A	1	0.0324589646464646	28	10	1.06546849789189
VPS26B	1	1	28	6	0.295712055892215
VPS28	1	0.805264174482925	28	6	11.0589556033928
VPS29	1	0.15763918951419	20	14	3.44509494861898
VPS33A	1	0.805264174482925	24	18	1.2051044095067
VPS33B	1	1	24	12	0.473779221064516
VPS35	1	1	28	10	3.58312219230659
VPS36	1	1	28	22	0.421135121205178
VPS37A	1	1	28	8	0.454372675454851
VPS37B	1	1	28	22	0.587870900208966
VPS37C	1	0.805264174482925	28	26	0.368176358828211
VPS37D	1	0.0572696458633959	20	10	1.50062201103409
VPS39	1	0.0968455387205387	20	4	0.759927657741185
VPS41	1	1	28	4	2.78996051584964
VPS45	1	1	20	10	0.520713433665773
VPS4A	1	0.558904371091871	28	6	2.43598286118766
VPS4B	1	1	20	6	0.71007662966753
VPS51	1	1	20	8	0.884095608517541
VPS52	1	1	20	10	0.49462119343999
VPS53	1	1	20	12	0.524885363674774
VPS54	1	1	28	12	0.412169007219733
VPS72	1	1	20	8	1.22103198975293
VPS8	1	1	20	14	0.253038161647605
VPS9D1	1	1	24	6	0.732714653267219
VRK1	1	1	24	10	0.287741194701289
VRK2	1	1	24	0	0.0972006659088557
VRK3	1	0.0968455387205387	28	24	1.176678716903
VRTN	1	1	20	8	0.0115929449668753
VSIG1	1	1	20	6	0.0147362467412839
VSIG10	1	0.558904371091871	24	10	0.114418008923967
VSIG10L	1	1	28	8	0.113757217636948
VSIG2	1	0.0572696458633959	28	26	0.336632502096175
VSIG4	1	0.96845441017316	28	2	0.0754784516568222
VSIG8	1	0.805264174482925	28	2	0.0404754992618991
VSNL1	1	1	28	4	27.1161308449417
VSTM2A	1	1	28	10	2.65723657302093
VSTM2B	1	1	20	10	0.9324617123507
VSTM2L	1	0.15763918951419	20	8	5.61831692991771
VSTM4	1	1	20	2	0.378337483273862
VSTM5	1	0.15763918951419	24	8	0.335755512910808
VSX1	1	0.558904371091871	20	16	0.0197255144075902
VSX2	1	0.558904371091871	28	12	0.0156438890056149
VTA1	1	0.558904371091871	24	6	1.7900761719128
VTCN1	1	0.127242364117364	28	2	0.00640804383518505
VTI1A	1	1	28	0	0.509822221468548
VTI1B	1	0.805264174482925	20	10	6.315736348202
VTN	1	1	28	6	11.0375833009314
VWA1	1	0.15763918951419	20	12	0.361967961289393
VWA2	1	1	28	4	0.0275862154330745
VWA3A	1	0.377646329365079	24	2	0.483468351733725
VWA5A	1	0.0572696458633959	28	20	0.462511474506308
VWA5B1	1	1	20	0	0.473627193106561
VWA5B2	1	1	28	20	2.16344976558274
VWA7	1	1	20	4	0.016996725699381
VWA8	1	1	20	0	0.42783495795692
VWA9	1	0.15763918951419	28	4	0.118205272844002
VWC2	1	1	28	10	0.431540197490338
VWC2L	1	0.805264174482925	24	18	0.608539631423048
VWCE	1	0.805264174482925	24	2	0.0483464816199819
VWDE	1	1	24	18	0.00303809842750363
VWF	1	1	28	18	0.282429055007625
WAC	1	1	28	10	0.438883501412962
WAP	1	1	0	0	0
WAPAL	1	1	20	0	0.467277374211507
WARS	1	1	24	6	1.61991092502026
WARS2	1	0.377646329365079	24	18	0.144338171709704
WAS	1	1	28	18	0.048565861498845
WASF1	1	1	28	22	0.85471532175924
WASF2	1	1	20	0	0.264054885298492
WASF3	1	0.0968455387205387	20	2	1.71353186284936
WASH1	1	0.805264174482925	20	10	0.617799194722686
WASL	1	1	20	14	0.889116066663965
WBP1	1	1	24	6	2.13578067723491
WBP11	1	0.0968455387205387	28	6	2.18061124716214
WBP1L	1	1	28	0	0.930874257626937
WBP2	1	1	20	10	8.41739912324468
WBP2NL	1	1	28	0	0.0135411655704005
WBP4	1	1	20	8	0.846689659792773
WBP5	1	0.558904371091871	20	10	9.01843988725323
WBSCR16	1	0.247873827561328	24	6	0.522813540805898
WBSCR17	1	1	28	4	0.593457043780339
WBSCR22	1	1	28	22	0.656584001670768
WBSCR25	1	1	28	12	0.0212668728402885
WBSCR27	1	0.377646329365079	28	4	0.113720448084326
WBSCR28	1	1	0	0	0
WDFY1	1	1	28	20	0.60638295574043
WDFY2	1	0.0968455387205387	24	18	0.781213339621851
WDFY3	1	0.558904371091871	24	20	1.56670113973597
WDFY4	1	1	20	16	0.0182143635765843
WDHD1	1	1	24	10	0.134251116699382
WDPCP	1	1	20	10	0.117174664710423
WDR1	1	1	24	10	4.67813007598255
WDR11	1	1	28	8	0.293060405462765
WDR12	1	1	24	10	0.493189302208086
WDR13	1	1	28	18	1.60456670786851
WDR17	1	1	28	10	0.290408755033316
WDR18	1	1	20	8	1.01788021151803
WDR19	1	1	24	22	0.249034169499137
WDR20	1	0.0324589646464646	24	16	0.533826728922878
WDR20RT	1	1	28	10	0.051019875582953
WDR24	1	1	28	18	0.308735195034717
WDR25	1	1	28	24	0.065435661531003
WDR26	1	0.558904371091871	28	10	0.189292485323639
WDR27	1	1	28	12	0.0483554972314421
WDR3	1	1	20	6	0.283818519832656
WDR31	1	1	28	4	0.558414599471687
WDR33	1	1	24	18	0.901932377072971
WDR34	1	0.247873827561328	28	2	1.12498921119827
WDR35	1	0.247873827561328	20	2	0.328592521217389
WDR36	1	1	24	22	0.513930511867241
WDR37	1	0.558904371091871	28	10	1.47543133195432
WDR38	1	0.0324589646464646	28	0	0.129501657226848
WDR4	1	0.377646329365079	28	22	0.367410915737577
WDR41	1	1	28	0	0.71640523535915
WDR43	1	0.558904371091871	20	10	0.721354982827455
WDR44	1	0.247873827561328	28	16	0.0838345799774769
WDR45	1	0.15763918951419	24	6	1.32243110217508
WDR45B	1	1	28	6	2.25902938919572
WDR46	1	1	20	8	0.293590735548655
WDR47	1	1	28	4	1.36915318274198
WDR48	1	0.0324589646464646	24	18	0.742939417323176
WDR5	1	1	20	8	0.445229784774111
WDR53	1	1	20	8	1.06486745712788
WDR54	1	1	24	10	0.666642595633147
WDR55	1	1	28	0	0.329593077312768
WDR59	1	1	24	18	0.18776159914237
WDR5B	1	1	20	6	0.164267976337447
WDR6	1	1	28	4	6.11505944370125
WDR60	1	0.15763918951419	24	20	0.428586258911932
WDR61	1	1	24	6	1.18408566043593
WDR62	1	1	24	10	0.037632222894748
WDR63	1	0.558904371091871	24	0	0.194398503390587
WDR64	1	1	28	10	0.00880651998493162
WDR7	1	0.377646329365079	20	2	0.859700424566603
WDR70	1	1	20	10	0.22420941817863
WDR72	1	1	20	6	0.0123566980723027
WDR73	1	0.15763918951419	24	6	0.848340754126843
WDR74	1	1	20	10	1.04333605564075
WDR75	1	1	28	12	0.246005984708706
WDR76	1	0.558904371091871	20	18	0.0258822295117712
WDR77	1	1	20	12	0.535350544036336
WDR78	1	0.247873827561328	24	22	0.404412045830116
WDR8	1	1	20	8	0.538864864738832
WDR81	1	1	28	20	0.282029539676254
WDR82	1	1	28	0	1.8279770953844
WDR83	1	0.805264174482925	24	6	1.05178598167593
WDR83OS	1	0.15763918951419	24	8	4.88395118231643
WDR86	1	1	28	6	0.0288276828088038
WDR89	1	1	28	0	0.173361015990115
WDR90	1	1	28	24	0.241703239945186
WDR91	1	0.247873827561328	24	10	0.466982157130361
WDR92	1	1	28	0	0.226762073658714
WDR93	1	1	28	2	0.25167556688026
WDR95	1	0.0968455387205387	20	10	0.0560184134191606
WDSUB1	1	0.558904371091871	24	6	0.252978057571206
WDTC1	1	1	24	22	1.86856502462451
WDYHV1	1	1	20	8	0.995889190623134
WEE1	1	0.15763918951419	24	16	0.415623223845829
WEE2	1	0.558904371091871	20	10	0.0145982194975963
WFDC1	1	1	28	18	0.665115244985784
WFDC10	1	0.682084272787398	24	10	0.0583912516447884
WFDC11	1	1	0	0	0
WFDC12	1	0.558904371091871	20	16	0.0498057732396557
WFDC13	1	1	0	0	0
WFDC15A	1	1	0	0	0
WFDC15B	1	1	28	0	0.0432996660682887
WFDC16	1	1	0	0	0
WFDC17	1	1	24	0	0.338750463682524
WFDC18	1	0.15763918951419	24	10	0.689783018600868
WFDC2	1	1	28	12	0.135186212384493
WFDC21	1	1	28	0	3.56162013575088
WFDC3	1	1	28	26	0.179845185173596
WFDC5	1	1	0	0	0
WFDC6A	1	1	20	16	0.0101335472811844
WFDC6B	1	1	20	14	0.0099610132265749
WFDC8	1	0.0770575922919673	24	10	0.00692762413023397
WFDC9	1	1	24	0	0.0313183603795162
WFIKKN1	1	0.377646329365079	20	18	0.0227655856630134
WFIKKN2	1	0.805264174482925	24	12	0.0690638264252713
WFS1	1	1	28	20	4.96431386799828
WHAMM	1	0.805264174482925	20	10	0.53214735031756
WHRN	1	0.247873827561328	24	22	0.886163895852511
WHSC1	1	1	28	20	0.636997143831901
WHSC1L1	1	0.247873827561328	20	2	0.362109382645631
WIBG	1	0.15763918951419	24	8	1.13587865562854
WIF1	1	1	20	18	0.0409520892324189
WIPF1	1	1	24	12	0.269987511192648
WIPF2	1	0.15763918951419	24	18	0.802919750037324
WIPF3	1	0.15763918951419	28	22	1.87018429915343
WIPI1	1	1	20	2	0.252712892528259
WIPI2	1	1	28	0	1.13313861685144
WISP1	1	1	28	0	0.0167082261326569
WISP2	1	1	24	18	0.0176831142518788
WISP3	1	1	20	0	0.0379094087529732
WIZ	1	1	28	18	0.782929841333181
WLS	1	0.0572696458633959	20	14	1.70390813955741
WNK1	1	1	20	0	2.09572307808069
WNK2	1	1	24	18	0.770322127424624
WNK3	1	0.377646329365079	20	2	0.538327463585131
WNK4	1	0.377646329365079	20	12	0.159253882152053
WNT1	1	1	24	22	0.0274103933319325
WNT10A	1	1	20	8	0.115161531704385
WNT10B	1	0.377646329365079	24	8	0.0215025161751189
WNT11	1	1	28	6	0.0693035356240935
WNT16	1	1	20	8	0.07998537350341
WNT2	1	0.377646329365079	28	22	0.590133712619441
WNT2B	1	0.247873827561328	28	16	0.0438901179082491
WNT3	1	1	20	14	0.238768746803262
WNT3A	1	0.682084272787398	24	10	0.00594624123522688
WNT4	0.828231080489939	0.00432043650793651	24	8	0.735422872239163
WNT5A	1	1	28	10	0.291158288221373
WNT5B	1	0.558904371091871	24	8	0.286761851809345
WNT6	1	1	20	14	0.343977750562446
WNT7A	1	1	28	12	0.747144934904283
WNT7B	1	1	28	6	1.27877079397072
WNT8A	1	0.15763918951419	28	20	0.0228268211102641
WNT8B	1	0.0968455387205387	24	6	0.0231061989995109
WNT9A	1	1	28	10	0.117284619814897
